"","Date","Time","Ptch.rad.","Roll.rad.","Yaw.rad.","FM","X1RSS.dB.","X2RSS.dB.","RQly...","RSNR.dB.","RFMD","TPWR.mW.","TRSS.dB.","TQly...","TSNR.dB.","lat","lon","GSpd.kmh.","Hdg...","Alt.m.","Sats","RxBt.V.","Curr.A.","Capa.mAh.","Rud","Ele","Thr","Ail","S1","S2","SA","SB","SC","SD","SF","SH","LSW","TxBat.V."
"126","2019-03-29","13:43:43.850",0.02,-0.01,0.42,0,33,33,100,66,2,25,29,100,72,44.65479,-123.050982,7.6,0,86,5,16.5,0,1,-3,-5,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"127","2019-03-29","13:43:44.850",0.02,-0.01,0.42,0,34,34,100,71,2,25,29,100,71,44.654793,-123.050982,10.1,0,87,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"128","2019-03-29","13:43:45.850",0.02,-0.01,0.42,0,32,32,100,70,2,25,28,100,73,44.654793,-123.050982,3.2,0,87,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"129","2019-03-29","13:43:46.850",0.02,-0.01,0.42,0,33,33,100,73,2,25,29,100,71,44.65479,-123.050982,3.2,0,86,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"130","2019-03-29","13:43:47.850",0.02,-0.01,0.42,0,36,36,100,65,2,25,31,100,68,44.65479,-123.050982,1.1,0,86,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"131","2019-03-29","13:43:48.850",0.02,-0.01,0.42,0,36,36,100,71,2,25,29,100,70,44.654784,-123.050969,2.2,0,88,5,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"132","2019-03-29","13:43:49.850",0.02,-0.01,0.42,0,40,40,100,55,2,25,34,100,62,44.654777,-123.050956,3.2,0,89,5,16.5,0,1,-3,-5,-1024,2,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"133","2019-03-29","13:43:50.850",0.02,-0.01,0.42,0,35,35,100,65,2,25,32,100,68,44.654777,-123.050956,2.9,0,90,5,16.5,0,1,-3,-5,-1024,2,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"134","2019-03-29","13:43:51.850",0.02,-0.01,0.42,0,45,45,100,57,2,25,39,100,61,44.65478,-123.050944,3.6,0,91,5,16.5,0,1,-3,-5,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"135","2019-03-29","13:43:52.850",0.02,-0.01,0.42,0,38,38,100,67,2,25,37,100,64,44.654777,-123.050944,3.6,0,92,5,16.5,0,1,-3,-5,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"136","2019-03-29","13:43:53.850",0.02,-0.01,0.42,0,36,36,100,64,2,25,31,100,70,44.654777,-123.050931,1.8,0,92,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"137","2019-03-29","13:43:54.850",0.02,-0.01,0.42,0,34,34,100,70,2,25,30,100,71,44.654777,-123.050931,5,0,93,5,16.5,0,1,-3,-6,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"138","2019-03-29","13:43:55.850",0.02,-0.01,0.42,0,35,35,100,65,2,25,30,100,71,44.654777,-123.050931,4.3,0,94,5,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"139","2019-03-29","13:43:56.850",0.02,-0.01,0.42,0,35,35,100,71,2,25,35,100,66,44.654774,-123.050931,5.4,0,95,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"140","2019-03-29","13:43:57.850",0.02,-0.01,0.42,0,33,33,100,68,2,25,29,100,72,44.654774,-123.050931,3.2,0,95,5,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"141","2019-03-29","13:43:58.850",0.02,-0.01,0.42,0,32,32,100,69,2,25,24,100,77,44.654771,-123.050931,3.2,0,96,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"142","2019-03-29","13:43:59.850",0.02,-0.01,0.42,0,33,33,100,71,2,25,26,100,74,44.654771,-123.050931,5.4,0,96,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"143","2019-03-29","13:44:00.850",0.02,-0.01,0.42,0,38,38,100,70,2,25,29,99,72,44.654774,-123.050931,4.3,0,96,5,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"144","2019-03-29","13:44:01.850",0.02,-0.01,0.42,0,38,38,100,60,2,25,35,100,67,44.654774,-123.050931,1.4,0,95,5,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"145","2019-03-29","13:44:02.850",0.02,-0.01,0.42,0,35,35,100,66,2,25,32,99,69,44.654777,-123.050931,7.9,0,95,5,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"146","2019-03-29","13:44:03.850",0.02,-0.01,0.42,0,32,32,100,73,2,25,26,99,75,44.654777,-123.050931,2.2,0,94,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"147","2019-03-29","13:44:04.850",0.02,-0.01,0.42,0,33,33,100,71,2,25,29,100,72,44.654777,-123.050931,2.2,0,94,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"148","2019-03-29","13:44:05.850",0.02,-0.01,0.39,0,37,37,100,67,2,25,32,99,70,44.654777,-123.050931,13.7,0,94,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"149","2019-03-29","13:44:06.850",0.02,0.17,0.12,0,35,35,100,70,2,25,34,100,66,44.654777,-123.050944,12.6,0,94,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"150","2019-03-29","13:44:07.850",0.04,0.33,0.17,0,36,36,100,59,2,25,34,99,68,44.654774,-123.050944,5,-23.84,94,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"151","2019-03-29","13:44:08.850",0.04,0.3,0.17,0,37,37,100,66,2,25,33,100,66,44.654771,-123.050931,17.2,-23.84,94,5,16.5,0,1,-3,-6,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"152","2019-03-29","13:44:09.850",0.05,-0.01,0.14,0,41,41,100,63,2,25,31,98,68,44.654771,-123.050931,8.6,-23.84,93,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"153","2019-03-29","13:44:10.850",0.05,-0.01,0.14,0,30,30,100,65,2,25,26,100,75,44.654771,-123.050931,8.6,-23.84,92,5,16.5,0,1,-3,-6,-1024,2,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"154","2019-03-29","13:44:11.850",0.05,-0.01,0.14,0,30,30,100,71,2,25,27,99,73,44.654771,-123.050931,3.6,-23.84,90,5,16.5,0,1,-3,-5,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"155","2019-03-29","13:44:12.850",0.05,-0.01,0.14,0,41,41,100,57,2,25,34,97,68,44.654771,-123.050931,4,-23.84,89,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"156","2019-03-29","13:44:13.850",-0.06,0.03,0.21,0,29,29,100,69,2,25,24,100,78,44.654764,-123.050931,26.3,-23.84,89,5,16.5,0,1,-3,-6,-1024,2,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"157","2019-03-29","13:44:14.850",-0.16,0.12,0.15,0,31,31,100,73,2,25,27,100,72,44.654771,-123.050931,5.8,-23.84,88,5,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"158","2019-03-29","13:44:15.850",-0.17,0.15,0.13,0,41,41,100,59,2,25,32,100,70,44.654771,-123.050931,6.8,-23.84,88,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"159","2019-03-29","13:44:16.850",-0.17,0.15,0.13,0,41,41,100,58,2,25,35,98,67,44.654771,-123.050931,6.8,-23.84,88,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"160","2019-03-29","13:44:17.850",-0.16,0.21,0.13,0,43,43,100,57,2,25,36,100,66,44.654771,-123.050931,6.1,-23.84,88,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"161","2019-03-29","13:44:18.850",-0.26,0.23,0.01,0,41,41,100,63,2,25,31,100,69,44.654771,-123.050931,13,-23.84,88,5,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"162","2019-03-29","13:44:19.850",-0.18,0,-0.6,0,41,41,100,62,2,25,32,100,70,44.654771,-123.050918,18.7,-23.84,87,5,16.5,0,1,-3,-6,-1024,2,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"163","2019-03-29","13:44:20.850",-0.12,0,-0.57,0,33,33,100,64,2,25,27,100,75,44.654771,-123.050918,14.4,-23.84,88,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"164","2019-03-29","13:44:21.850",-0.12,0,-0.57,0,33,33,100,71,2,25,26,100,74,44.654771,-123.050905,7.2,-23.84,89,5,16.5,0,1,-3,-5,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"165","2019-03-29","13:44:22.850",-0.12,0,-0.57,0,33,33,100,73,2,25,28,100,73,44.654764,-123.050905,7.2,-23.84,89,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"166","2019-03-29","13:44:23.850",-0.12,0,-0.57,0,36,36,100,59,2,25,26,100,75,44.654764,-123.050905,9.3,-23.84,89,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"167","2019-03-29","13:44:24.850",-0.12,0,-0.57,0,35,35,100,63,2,25,27,100,74,44.654761,-123.050905,11.9,-23.84,89,5,16.5,0,1,-3,-6,-1024,2,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"168","2019-03-29","13:44:25.850",-0.12,0,-0.57,0,34,34,100,67,2,25,28,100,73,44.654758,-123.050905,15.8,-23.84,90,5,16.5,0,1,-3,-5,-1024,2,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"169","2019-03-29","13:44:26.850",-0.12,0,-0.57,0,33,33,100,67,2,25,29,100,73,44.654755,-123.050905,23.8,-23.84,89,5,16.5,0,1,-3,-5,-1024,2,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"170","2019-03-29","13:44:27.850",-0.12,0,-0.57,0,33,33,100,73,2,25,30,100,72,44.654755,-123.050905,4,-23.84,89,5,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"171","2019-03-29","13:44:28.850",-0.12,0,-0.57,0,33,33,100,61,2,25,30,100,71,44.654755,-123.050905,4,-23.84,90,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"172","2019-03-29","13:44:29.850",-0.12,0,-0.57,0,35,35,100,69,2,25,32,100,68,44.654752,-123.050905,3.6,-23.84,90,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"173","2019-03-29","13:44:30.850",-0.12,0,-0.57,0,38,38,100,69,2,25,33,100,70,44.654752,-123.050905,6.5,-23.84,90,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"174","2019-03-29","13:44:31.850",-0.12,0,-0.57,0,39,39,100,66,2,25,36,100,63,44.654752,-123.050918,4.3,-23.84,91,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"175","2019-03-29","13:44:32.850",-0.12,0,-0.57,0,37,37,100,68,2,25,33,100,66,44.654752,-123.050905,7.2,-23.84,91,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"176","2019-03-29","13:44:33.850",-0.12,0,-0.57,0,28,28,100,76,2,25,26,100,75,44.654745,-123.050905,6.5,-23.84,92,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"177","2019-03-29","13:44:34.850",-0.12,0,-0.57,0,36,36,100,62,2,25,33,100,67,44.654745,-123.050905,6.5,-23.84,93,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"178","2019-03-29","13:44:35.850",-0.12,0,-0.57,0,35,35,100,68,2,25,30,100,70,44.654745,-123.050905,4.6,-23.84,94,5,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"179","2019-03-29","13:44:36.850",-0.11,-0.01,-0.57,0,42,42,100,67,2,25,30,100,69,44.654745,-123.050892,1.1,-23.84,94,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"180","2019-03-29","13:44:37.850",-0.6,0.06,-0.6,0,26,26,100,80,2,25,24,100,76,44.654742,-123.050892,10.4,-23.84,95,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"181","2019-03-29","13:44:38.850",-1.32,-0.59,-1.42,0,28,28,100,77,2,25,26,100,75,44.654739,-123.050892,12.6,-23.84,95,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"182","2019-03-29","13:44:39.850",-1.46,-1.13,-2.26,0,30,30,100,76,2,25,28,100,74,44.654742,-123.05088,13.3,-23.84,96,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"183","2019-03-29","13:44:40.850",-1.46,-1.13,-2.26,0,26,26,100,62,2,25,22,100,79,44.654739,-123.050892,13.3,-23.84,96,5,16.5,0,1,-3,-5,-1024,2,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"184","2019-03-29","13:44:41.850",-1.47,1.21,0.3,0,39,39,100,64,2,25,38,97,61,44.654742,-123.050905,5.4,-23.84,95,5,16.5,0,1,-3,-6,-1024,2,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"185","2019-03-29","13:44:42.850",-1.42,0.06,-0.68,0,40,40,100,66,2,25,34,100,68,44.654745,-123.050905,9.7,-23.84,94,5,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"186","2019-03-29","13:44:43.850",-1.44,0.06,-0.8,0,39,39,100,61,2,25,30,100,72,44.654745,-123.050905,5.8,-23.84,95,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"187","2019-03-29","13:44:44.850",-1.47,0.35,-0.52,0,23,23,100,83,2,25,19,100,83,44.654745,-123.050905,9.3,-23.84,97,5,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"188","2019-03-29","13:44:45.850",-1.43,-0.85,-1.79,0,24,24,100,78,2,25,19,100,82,44.654745,-123.050905,9,-23.84,98,5,16.5,0,1,-3,-6,-1024,2,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"189","2019-03-29","13:44:46.850",-1.43,-0.85,-1.79,0,21,21,100,82,2,25,17,100,84,44.654745,-123.050905,9,-23.84,98,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"190","2019-03-29","13:44:47.850",-1.46,1.1,0.4,0,21,21,100,85,2,25,17,100,85,44.654739,-123.050905,11.5,-23.84,99,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"191","2019-03-29","13:44:48.850",-1.4,0.65,0.02,0,23,23,100,80,2,25,22,100,79,44.654736,-123.050905,14.4,-23.84,99,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"192","2019-03-29","13:44:49.850",-1.45,0.33,-0.85,0,31,31,100,75,2,25,27,100,73,44.654732,-123.050905,5.8,-23.84,98,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"193","2019-03-29","13:44:50.850",-1.3,0.59,-0.87,0,40,40,100,69,2,25,30,100,69,44.654732,-123.050918,19.4,-23.84,97,5,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"194","2019-03-29","13:44:51.850",-0.72,0.08,-1.4,0,29,29,100,74,2,25,28,100,72,44.654726,-123.050931,37.4,-23.84,97,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"195","2019-03-29","13:44:52.850",-0.72,0.08,-1.4,0,29,29,100,67,2,25,27,100,74,44.654726,-123.050931,37.4,-23.84,94,5,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"196","2019-03-29","13:44:53.850",-0.01,-0.02,-1.39,0,40,40,100,67,2,25,35,95,66,44.654726,-123.050944,1.1,-23.84,92,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"197","2019-03-29","13:44:54.850",0.01,-0.02,-1.39,0,34,34,100,69,2,25,29,99,71,44.654726,-123.050944,7.6,-23.84,91,5,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"198","2019-03-29","13:44:55.850",0.01,-0.02,-1.39,0,32,32,100,74,2,25,27,100,73,44.654726,-123.050944,4.3,-23.84,92,5,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"199","2019-03-29","13:44:56.850",0.01,-0.02,-1.39,0,30,30,100,76,2,25,25,100,76,44.654726,-123.050944,4.6,-23.84,92,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"200","2019-03-29","13:44:57.850",0.01,-0.02,-1.39,0,30,30,100,74,2,25,25,100,76,44.654726,-123.050944,1.8,-23.84,92,5,16.5,0,1,-3,-5,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"201","2019-03-29","13:44:58.850",0.01,-0.02,-1.39,0,31,31,100,78,2,25,26,100,74,44.654726,-123.050956,1.8,-23.84,92,5,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"202","2019-03-29","13:44:59.850",0.01,-0.02,-1.39,0,32,32,100,76,2,25,25,100,76,44.654726,-123.050956,1.8,-23.84,92,5,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"203","2019-03-29","13:45:00.850",0.01,-0.02,-1.39,0,30,30,100,74,2,25,24,100,70,44.654726,-123.050956,6.1,-23.84,92,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"204","2019-03-29","13:45:01.850",0.01,-0.02,-1.39,0,29,29,100,78,2,25,24,100,77,44.654726,-123.050956,0.7,-23.84,91,5,16.5,0,1,-3,-5,-1024,2,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"205","2019-03-29","13:45:02.850",0.01,-0.02,-1.39,0,30,30,100,74,2,25,24,100,78,44.654723,-123.050956,3.2,-23.84,91,5,16.5,0,1,-3,-6,-1024,2,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"206","2019-03-29","13:45:03.850",0.01,-0.02,-1.39,0,29,29,100,80,2,25,24,100,77,44.654723,-123.050956,0.7,-23.84,91,5,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"207","2019-03-29","13:45:04.850",0.01,-0.02,-1.39,0,30,30,100,77,2,25,25,100,76,44.654723,-123.050956,0.7,-23.84,91,5,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"208","2019-03-29","13:45:05.850",0.01,-0.02,-1.39,0,32,32,100,76,2,25,26,100,76,44.654723,-123.050956,6.8,-23.84,91,6,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"209","2019-03-29","13:45:06.850",0.01,-0.02,-1.39,0,39,39,100,69,2,25,32,100,70,44.65472,-123.050944,5.8,-23.84,92,6,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"210","2019-03-29","13:45:07.850",0.01,-0.02,-1.39,0,38,38,100,71,2,25,32,100,67,44.654716,-123.050931,2.9,-23.84,94,7,16.5,0,1,-3,-6,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"211","2019-03-29","13:45:08.850",0.01,-0.02,-1.39,0,33,33,100,72,2,25,28,100,74,44.654713,-123.050931,0.7,-23.84,94,7,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"212","2019-03-29","13:45:09.850",0.01,-0.02,-1.39,0,38,38,100,69,2,25,30,100,71,44.654713,-123.050918,4,-23.84,94,7,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"213","2019-03-29","13:45:10.850",0.01,-0.02,-1.39,0,33,33,100,69,2,25,27,100,73,44.654713,-123.050918,4,-23.84,94,7,16.5,0,1,-3,-5,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"214","2019-03-29","13:45:11.850",0.01,-0.02,-1.39,0,29,29,100,76,2,25,27,100,74,44.654713,-123.050918,4.6,-23.84,94,7,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"215","2019-03-29","13:45:12.850",0.01,-0.02,-1.39,0,30,30,100,77,2,25,29,100,74,44.654713,-123.050905,5,-23.84,94,7,16.5,0,1,-3,-6,-1024,2,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"216","2019-03-29","13:45:13.850",0.01,-0.02,-1.39,0,31,31,100,70,2,25,33,100,68,44.654716,-123.050905,1.8,-23.84,93,7,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"217","2019-03-29","13:45:14.850",0.01,-0.02,-1.39,0,34,34,100,70,2,25,35,100,65,44.654716,-123.050905,3.2,-23.84,93,7,16.5,0,1,-3,-6,-1024,2,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"218","2019-03-29","13:45:15.850",0.01,-0.02,-1.39,0,32,32,100,75,2,25,29,100,73,44.654716,-123.050892,0.7,-23.84,92,7,16.5,0,1,-3,-6,-1024,3,719,107,-1,-1,-1,-1,-1,-1,0,7.4
"219","2019-03-29","13:45:16.850",0.01,-0.02,-1.39,0,32,32,100,67,2,25,30,100,71,44.65472,-123.050892,0.7,-23.84,92,7,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"220","2019-03-29","13:45:17.850",0,-0.01,-1.41,0,35,35,100,72,2,25,31,100,70,44.65472,-123.050892,5,-23.84,92,7,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"221","2019-03-29","13:45:18.850",0.01,-0.02,-1.41,0,34,34,100,73,2,25,34,100,67,44.65472,-123.050892,1.1,-23.84,92,7,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"222","2019-03-29","13:45:19.850",0.01,-0.02,-1.41,0,38,38,100,66,2,25,38,100,60,44.654716,-123.050892,4.3,-23.84,92,7,16.5,0,1,-3,-6,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"223","2019-03-29","13:45:20.850",0.01,-0.02,-1.41,0,44,44,100,65,2,25,52,99,50,44.654716,-123.050892,1.4,-23.84,92,7,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"224","2019-03-29","13:45:21.850",0.01,-0.02,-1.41,0,30,30,100,73,2,25,30,100,70,44.654716,-123.050892,1.1,-23.84,92,7,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"225","2019-03-29","13:45:22.850",0.01,-0.02,-1.41,0,34,34,100,65,2,25,32,100,70,44.654716,-123.050892,1.1,-23.84,92,7,16.5,0,1,-3,-5,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"226","2019-03-29","13:45:23.850",0.01,-0.02,-1.41,0,36,36,100,68,2,25,36,100,64,44.654716,-123.050892,1.8,-23.84,92,7,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"227","2019-03-29","13:45:24.850",0.01,-0.02,-1.41,0,35,35,100,71,2,25,31,100,72,44.654716,-123.050892,2.9,-23.84,93,7,16.5,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"228","2019-03-29","13:45:25.850",0.01,-0.02,-1.41,0,33,33,100,74,2,25,28,100,72,44.654716,-123.050892,1.8,-23.84,93,7,16.5,0,1,-3,-5,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.4
"229","2019-03-29","13:45:26.850",0.01,-0.02,-1.43,0,30,30,100,78,2,25,28,100,73,44.654716,-123.050892,2.5,-23.84,93,7,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"230","2019-03-29","13:45:27.850",0.01,-0.02,-1.43,0,32,32,100,71,2,25,29,99,72,44.65472,-123.050892,1.8,-23.84,93,7,16.5,0,1,-3,-5,-1024,2,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"231","2019-03-29","13:45:28.850",0.01,-0.02,-1.43,0,31,31,100,72,2,25,30,100,71,44.65472,-123.050892,1.8,-23.84,93,7,16.5,0,1,-3,-5,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"232","2019-03-29","13:45:29.850",0.01,-0.01,-1.43,0,34,34,100,69,2,25,31,100,70,44.65472,-123.050892,2.5,-23.84,92,9,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"233","2019-03-29","13:45:30.850",0.01,-0.02,-1.43,0,33,33,100,71,2,25,33,99,70,44.654723,-123.050892,0.7,-23.84,91,9,16.5,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"234","2019-03-29","13:45:31.850",0.01,-0.02,-1.43,0,41,41,100,61,2,25,43,99,62,44.654723,-123.050892,2.9,-23.84,90,9,16.5,0,1,-3,-5,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"235","2019-03-29","13:45:32.850",-0.02,0,-1.43,0,39,39,100,65,2,25,33,100,69,44.654726,-123.050892,4.6,-23.84,90,9,16.5,0,1,-3,-6,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.4
"236","2019-03-29","13:45:33.850",-0.16,0,-1.41,0,41,41,100,61,2,25,38,100,64,44.654726,-123.050892,2.5,-23.84,89,9,16.5,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
"237","2019-03-29","13:45:34.850",-0.16,0,-1.41,0,36,36,100,67,2,25,33,100,67,44.654726,-123.050892,2.5,-23.84,89,9,16.5,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.4
